CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile
15081.0,22,35,176.01999999999998,2,3,2
15083.0,256,5,33.35,4,4,4
15087.0,281,15,30.54,4,4,4
15088.0,21,60,320.19,2,2,1
15089.0,10,145,481.39,1,1,1
15090.0,308,23,81.92000000000002,4,3,3
15091.0,53,31,59.870000000000005,3,3,3
15092.0,215,26,139.82999999999998,4,3,2
15093.0,18,112,315.46000000000004,2,1,1
15095.0,103,49,124.14,3,2,3
15096.0,42,11,34.23,2,4,4
15097.0,4,25,56.650000000000006,1,3,3
15098.0,182,5,40278.899999999994,4,4,1
15099.0,84,23,47.69000000000001,3,3,4
15100.0,330,6,65.7,4,4,3
15101.0,8,9,26.189999999999998,1,4,4
15103.0,31,35,197.64,2,3,2
15104.0,166,69,365.38999999999993,4,2,1
15105.0,18,101,243.49,2,1,2
15106.0,17,102,256.96,2,1,2
15107.0,311,20,118.69,4,3,3
15108.0,141,61,294.05,3,2,2
15109.0,240,31,182.9,4,3,2
15110.0,23,39,276.85,2,3,2
15111.0,29,84,309.32,2,2,1
15113.0,9,98,210.57,1,2,2
15114.0,30,197,305.96000000000004,2,1,1
15115.0,18,21,78.33999999999999,2,3,3
15116.0,17,45,124.3,2,2,3
15117.0,14,80,177.87,1,2,2
15118.0,134,1,0.17,3,4,4
15119.0,245,14,108.2,4,4,3
15120.0,129,22,107.06000000000002,3,3,3
15121.0,50,28,118.35000000000001,2,3,3
15122.0,85,87,279.04999999999995,3,2,2
15123.0,7,106,323.66999999999996,1,1,1
15124.0,22,15,33.07,2,4,4
15125.0,25,140,498.04999999999995,2,1,1
15127.0,65,16,29.409999999999997,3,4,4
15128.0,60,111,242.05,3,1,2
15129.0,50,84,244.03999999999996,2,2,2
15130.0,169,22,53.240000000000016,4,3,3
15132.0,18,52,107.26000000000002,2,2,3
15133.0,127,29,64.15,3,3,3
15134.0,14,73,167.95999999999998,1,2,2
15135.0,233,10,38.300000000000004,4,4,4
15136.0,2,69,144.07000000000002,1,2,2
15139.0,239,13,17.61,4,4,4
15140.0,52,81,213.47,3,2,2
15142.0,46,26,62.9,2,3,3
15143.0,225,14,39.669999999999995,4,4,4
15144.0,8,218,631.5299999999999,1,1,1
15145.0,4,67,228.72,1,2,2
15146.0,164,95,143.32000000000002,4,2,2
15147.0,218,29,88.5,4,3,3
15148.0,10,20,50.71,1,3,4
15149.0,133,23,136.85000000000002,3,3,2
15150.0,17,342,1001.7400000000002,2,1,1
15152.0,9,278,982.3199999999999,1,1,1
15153.0,31,22,102.64999999999999,2,3,3
15154.0,74,75,240.03999999999996,3,2,2
15156.0,1,55,156.25999999999996,1,2,2
15157.0,3,133,247.34999999999997,1,1,2
15158.0,45,7,12.950000000000001,2,4,4
15159.0,1,720,2041.89,1,1,1
15160.0,357,4,6.99,4,4,4
15163.0,18,29,70.68,2,3,3
15164.0,68,101,296.7300000000001,3,1,2
15165.0,373,27,134.64999999999998,4,3,2
15167.0,320,39,105.45,4,3,3
15168.0,25,5,16.69,2,4,4
15171.0,324,7,23.95,4,4,4
15172.0,8,110,229.66999999999996,1,1,2
15174.0,322,11,17.040000000000003,4,4,4
15175.0,71,23,17.03,3,3,4
15178.0,260,3,4.05,4,4,4
15179.0,18,95,248.22,2,2,2
15180.0,367,6,19.599999999999998,4,4,4
15181.0,66,18,32.81,3,3,4
15182.0,154,29,86.25000000000001,4,3,3
15184.0,29,62,201.33999999999997,2,2,2
15185.0,70,21,48.88,3,3,4
15186.0,14,19,64.22,1,3,3
15187.0,1,93,291.2,1,2,2
15189.0,1,232,1011.77,1,1,1
15192.0,119,51,128.25,3,2,3
15193.0,60,19,121.55,3,3,3
15194.0,3,326,792.8000000000001,1,1,1
15195.0,2,1,2.75,1,4,4
15197.0,8,36,134.9,1,3,2
15198.0,92,10,18.75,3,4,4
15199.0,59,13,59.800000000000004,3,4,3
15201.0,78,97,158.28000000000003,3,2,2
15203.0,25,142,178.66,2,1,2
15204.0,357,9,21.639999999999997,4,4,4
15205.0,85,38,140.73999999999998,3,3,2
15206.0,10,9,24.150000000000002,1,4,4
15208.0,1,43,205.92999999999998,1,2,2
15210.0,225,20,126.82000000000001,4,3,3
15211.0,60,52,285.78000000000003,3,2,2
15212.0,239,7,29.549999999999997,4,4,4
15213.0,318,25,38.940000000000005,4,3,4
15214.0,1,110,266.37000000000006,1,1,2
15215.0,44,43,247.19,2,2,2
15216.0,87,2,9.6,3,4,4
15218.0,10,166,513.4399999999999,1,1,1
15219.0,176,9,88.95,4,4,3
15220.0,51,119,303.58000000000004,3,1,1
15221.0,366,11,140.15,4,4,2
15222.0,318,5,6.72,4,4,4
15223.0,225,32,122.61,4,3,3
15224.0,358,16,56.59,4,4,3
15225.0,234,23,79.35000000000002,4,3,3
15226.0,310,8,30.74,4,4,4
15227.0,36,58,265.55,2,2,2
15228.0,66,126,401.44000000000005,3,1,1
15230.0,239,23,40.98000000000001,4,3,4
15232.0,113,31,31.950000000000003,3,3,4
15234.0,276,14,23.559999999999995,4,4,4
15235.0,217,143,427.65,4,1,1
15236.0,298,15,24.580000000000005,4,4,4
15237.0,1,99,249.52,1,2,2
15238.0,29,52,249.57999999999993,2,2,2
15239.0,10,52,112.67000000000002,1,2,3
15240.0,44,83,214.03999999999996,2,2,2
15241.0,66,111,212.96999999999997,3,1,2
15243.0,74,22,53.900000000000006,3,3,3
15244.0,65,34,79.58000000000001,3,3,3
15245.0,134,89,167.0,3,2,2
15246.0,238,33,98.45,4,3,3
15247.0,122,6,12.5,3,4,4
15249.0,31,358,997.1,2,1,1
15251.0,9,121,473.14,1,1,1
15252.0,36,44,90.76,2,2,3
15253.0,16,55,91.76,1,2,3
15254.0,127,18,36.540000000000006,3,3,4
15255.0,66,47,129.3,3,2,2
15256.0,148,6,10.899999999999999,4,4,4
15257.0,281,8,301.70000000000005,4,4,1
15258.0,168,34,191.67999999999998,4,3,2
15260.0,100,78,268.31,3,2,2
15261.0,135,19,22.79,3,3,4
15262.0,323,10,32.95,4,4,4
15263.0,106,12,35.49,3,4,4
15264.0,64,23,53.13,3,3,3
15265.0,151,82,375.1,4,2,1
15266.0,338,6,40.5,4,4,4
15267.0,22,11,20.189999999999998,2,4,4
15269.0,23,2,149.95,2,4,2
15270.0,15,48,291.76,1,2,2
15271.0,7,265,741.5799999999999,1,1,1
15272.0,57,63,259.5,3,2,2
15274.0,4,47,96.77,1,2,3
15275.0,31,42,139.48999999999998,2,2,2
15276.0,66,49,118.37,3,2,3
15277.0,46,12,21.25,2,4,4
15279.0,354,21,80.56,4,3,3
15280.0,172,16,12.87,4,4,4
15281.0,58,150,604.6099999999999,3,1,1
15286.0,49,3,13.350000000000001,2,4,4
15287.0,22,21,52.63000000000001,2,3,4
15288.0,43,88,292.62,2,2,2
15289.0,29,59,71.97000000000001,2,2,3
15290.0,4,212,687.69,1,1,1
15291.0,25,109,551.17,2,1,1
15292.0,201,24,113.27,4,3,3
15296.0,44,200,716.3600000000001,2,1,1
15297.0,10,41,113.53999999999999,1,3,3
15298.0,2,194,470.95000000000005,1,1,1
15299.0,67,12,1337.8799999999999,3,4,1
15300.0,64,28,80.14000000000001,3,3,3
15301.0,50,246,753.2600000000001,2,1,1
15303.0,290,31,119.05999999999999,4,3,3
15304.0,60,26,182.89999999999998,3,3,2
15306.0,64,58,153.76,3,2,2
15307.0,95,12,80.95,3,4,3
15308.0,270,21,84.84,4,3,3
15311.0,0,2478,6245.099999999999,1,1,1
15312.0,75,48,112.73999999999998,3,2,3
15313.0,110,1,2.08,3,4,4
15314.0,199,24,41.129999999999995,4,3,4
15315.0,64,38,33.44,3,3,4
15316.0,326,1,1.65,4,4,4
15318.0,3,33,19.330000000000002,1,3,4
15319.0,283,16,51.86,4,4,4
15320.0,44,36,110.29,2,3,3
15321.0,49,105,375.88,2,1,1
15322.0,64,49,150.52,3,2,2
15325.0,103,48,52.839999999999996,3,2,3
15326.0,333,29,42.10999999999999,4,3,4
15327.0,52,10,43.970000000000006,3,4,4
15329.0,35,62,240.0,2,2,2
15330.0,32,13,7.289999999999999,2,4,4
15332.0,366,35,99.44,4,3,3
15333.0,208,16,47.42,4,4,4
15334.0,156,98,147.29000000000002,4,2,2
15335.0,53,35,97.64,3,3,3
15339.0,66,88,220.66,3,2,2
15341.0,80,17,50.519999999999996,3,4,4
15342.0,116,26,59.92,3,3,3
15343.0,87,21,134.2,3,3,2
15344.0,0,32,245.22000000000003,1,3,2
15345.0,35,23,180.45999999999995,2,3,2
15346.0,332,17,43.69,4,4,4
15347.0,366,5,11.350000000000001,4,4,4
15348.0,72,9,19.020000000000003,3,4,4
15349.0,158,71,210.04999999999998,4,2,2
15350.0,373,5,13.350000000000001,4,4,4
15351.0,12,227,671.44,1,1,1
15353.0,254,61,201.81,4,2,2
15355.0,29,14,85.60000000000002,2,4,3
15356.0,31,499,1006.6500000000001,2,1,1
15358.0,4,560,1120.5500000000002,1,1,1
15360.0,39,13,30.570000000000004,2,4,4
15361.0,361,7,9.41,4,4,4
15363.0,241,17,55.75,4,4,3
15364.0,95,29,57.36,3,3,3
15365.0,25,151,696.2599999999999,2,1,1
15366.0,75,44,108.83999999999999,3,2,3
15367.0,57,96,285.5,3,2,2
15368.0,21,4,14.239999999999998,2,4,4
15369.0,144,1,1592.49,4,4,1
15370.0,40,95,369.87999999999994,2,2,1
15372.0,137,27,22.27,3,3,4
15373.0,8,137,725.4300000000001,1,1,1
15374.0,128,3,11.45,3,4,4
15376.0,40,116,335.8,2,1,1
15379.0,169,196,504.65,4,1,1
15380.0,8,37,225.01,1,3,2
15381.0,213,8,49.60000000000001,4,4,4
15382.0,14,306,755.8,1,1,1
15384.0,169,43,82.13,4,2,3
15385.0,40,12,26.639999999999997,2,4,4
15386.0,186,31,42.98000000000001,4,3,4
15388.0,270,10,20.63,4,4,4
15389.0,172,1,1.25,4,4,4
15392.0,4,85,181.66999999999996,1,2,2
15393.0,16,12,18.94,1,4,4
15394.0,9,85,275.36999999999995,1,2,2
15395.0,325,7,45.8,4,4,4
15396.0,112,14,50.39000000000001,3,4,4
15397.0,289,6,29.599999999999998,4,4,4
15398.0,16,74,199.67,1,2,2
15399.0,1,50,95.49000000000001,1,2,3
15400.0,92,13,26.900000000000006,3,4,4
15402.0,148,42,147.32,4,2,2
15405.0,189,8,28.8,4,4,4
15406.0,18,58,205.76999999999998,2,2,2
15407.0,33,148,588.4399999999999,2,1,1
15408.0,264,34,152.18999999999997,4,3,2
15410.0,84,122,474.07000000000005,3,1,1
15411.0,26,99,403.60999999999996,2,2,1
15412.0,171,10,34.71,4,4,4
15414.0,9,39,125.25000000000003,1,3,3
15415.0,313,47,83.24000000000002,4,2,3
15416.0,64,193,637.15,3,1,1
15417.0,85,28,52.459999999999994,3,3,4
15419.0,24,8,10.49,2,4,4
15421.0,58,53,141.73000000000002,3,2,2
15422.0,323,6,18.1,4,4,4
15423.0,38,2,7.86,2,4,4
15424.0,254,17,29.560000000000002,4,4,4
15426.0,19,283,758.13,2,1,1
15427.0,33,292,614.72,2,1,1
15428.0,15,6,11.179999999999998,1,4,4
15429.0,26,83,172.51999999999995,2,2,2
15432.0,23,10,29.090000000000003,2,4,4
15433.0,79,53,66.28999999999999,3,2,3
15434.0,8,59,205.76,1,2,2
15435.0,22,29,108.32000000000001,2,3,3
15436.0,12,291,650.53,1,1,1
15437.0,262,45,128.04,4,2,3
15438.0,131,25,88.44000000000001,3,3,3
15440.0,54,62,145.0,3,2,2
15442.0,248,2,9.9,4,4,4
15443.0,1,375,1142.23,1,1,1
15444.0,9,214,606.3299999999999,1,1,1
15445.0,264,5,27.75,4,4,4
15447.0,330,9,28.089999999999996,4,4,4
15448.0,312,28,100.18,4,3,3
15449.0,26,62,117.37,2,2,3
15450.0,30,30,65.18,2,3,3
15452.0,29,56,141.61,2,2,2
15453.0,1,279,712.81,1,1,1
15454.0,362,25,69.55,4,3,3
15456.0,283,58,95.59,4,2,3
15457.0,262,58,109.19,4,2,3
15458.0,25,7,8.57,2,4,4
15460.0,354,56,161.54000000000002,4,2,2
15462.0,94,11,17.05,3,4,4
15463.0,29,7,12.989999999999998,2,4,4
15464.0,338,155,656.9100000000001,4,1,1
15465.0,19,104,720.23,2,1,1
15466.0,85,57,108.80000000000001,3,2,3
15467.0,9,53,120.67999999999999,1,2,3
15468.0,35,29,136.71,2,3,2
15469.0,43,27,178.14999999999998,2,3,2
15471.0,2,73,146.44,1,2,2
15472.0,113,76,173.97999999999996,3,2,2
15473.0,14,14,36.9,1,4,4
15475.0,77,29,52.98,3,3,3
15478.0,40,44,150.17000000000002,2,2,2
15480.0,116,45,191.86999999999998,3,2,2
15482.0,15,126,472.0299999999999,1,1,1
15483.0,161,84,135.16,4,2,2
15484.0,1,188,408.99,1,1,1
15485.0,30,85,273.20000000000005,2,2,2
15488.0,92,2,16.06,3,4,4
15489.0,22,55,163.65,2,2,2
15491.0,95,155,600.3100000000002,3,1,1
15492.0,28,35,88.86000000000001,2,3,3
15493.0,32,291,1291.05,2,1,1
15494.0,21,122,291.32,2,1,2
15497.0,17,16,55.14999999999999,2,4,3
15498.0,0,523,2517.9900000000002,1,1,1
15500.0,8,68,310.16999999999996,1,2,1
15502.0,15,252,7836.840000000001,1,1,1
15503.0,362,66,137.67,4,2,2
15504.0,81,13,29.01,3,4,4
15505.0,52,99,233.09,3,2,2
15506.0,22,161,288.71000000000004,2,1,2
15507.0,171,45,178.2,4,2,2
15508.0,189,92,312.12,4,2,1
15510.0,330,1,125.0,4,4,3
15511.0,11,158,630.24,1,1,1
15512.0,155,7,13.65,4,4,4
15513.0,31,314,1294.48,2,1,1
15514.0,12,197,475.07000000000005,1,1,1
15516.0,44,15,41.68000000000001,2,4,4
15517.0,233,27,48.81,4,3,4
15518.0,64,216,537.84,3,1,1
15520.0,1,18,31.04,1,3,4
15521.0,36,200,800.9199999999998,2,1,1
15522.0,32,56,53.28999999999999,2,2,3
15523.0,84,10,36.31,3,4,4
15524.0,24,1,110.0,2,4,3
15525.0,2,158,422.36,1,1,1
15526.0,33,4,21.979999999999997,2,4,4
15527.0,18,165,614.7699999999999,2,1,1
15528.0,254,26,67.8,4,3,3
15529.0,22,664,1150.71,2,1,1
15530.0,21,107,306.68,2,1,1
15531.0,8,219,664.76,1,1,1
15532.0,25,258,1023.9100000000001,2,1,1
15533.0,19,86,340.53,2,2,1
15535.0,173,75,369.4500000000001,4,2,1
15537.0,163,24,92.69,4,3,3
15539.0,7,41,55.09,1,3,3
15540.0,11,15,25.7,1,4,4
15541.0,114,29,60.72999999999999,3,3,3
15543.0,288,28,61.580000000000005,4,3,3
15544.0,8,261,416.33000000000004,1,1,1
15545.0,54,80,214.29999999999998,3,2,2
15547.0,7,695,1808.25,1,1,1
15549.0,77,115,378.47999999999996,3,1,1
15550.0,4,61,171.03999999999996,1,2,2
15551.0,36,29,113.99,2,3,3
15552.0,217,17,30.33,4,4,4
15553.0,60,55,130.83,3,2,2
15554.0,277,14,67.34999999999998,4,4,3
15555.0,12,913,1553.52,1,1,1
15556.0,24,31,55.489999999999995,2,3,3
15557.0,28,19,70.4,2,3,3
15561.0,11,31,143.01999999999995,1,3,2
15562.0,351,1,3.45,4,4,4
15563.0,8,117,224.97,1,1,2
15565.0,50,8,36.53,2,4,4
15567.0,18,7,22.65,2,4,4
15568.0,2,53,135.49000000000004,1,2,2
15569.0,103,31,67.11999999999999,3,3,3
15570.0,7,326,1223.3600000000001,1,1,1
15571.0,11,57,153.99,1,2,2
15572.0,4,212,775.76,1,1,1
15573.0,31,97,281.58,2,2,2
15574.0,177,152,400.38999999999993,4,1,1
15576.0,37,43,156.95,2,2,2
15577.0,151,39,119.36,4,3,3
15578.0,162,13,31.05,4,4,4
15579.0,68,48,185.38,3,2,2
15581.0,120,148,3606.0,3,1,1
15582.0,24,44,105.47,2,2,3
15584.0,23,124,379.48999999999995,2,1,1
15585.0,176,31,70.19000000000003,4,3,3
15587.0,50,9,26.25,2,4,4
15589.0,252,30,128.94,4,3,2
15590.0,289,1,30.19,4,4,4
15592.0,46,24,37.55,2,3,4
15593.0,70,5,16.65,3,4,4
15594.0,15,104,329.62000000000006,1,1,1
15596.0,100,84,366.2099999999999,3,2,1
15597.0,29,23,38.35000000000001,2,3,4
15598.0,35,16,38.29,2,4,4
15599.0,26,52,98.23000000000002,2,2,3
15601.0,11,414,1126.65,1,1,1
15602.0,8,54,158.83999999999995,1,2,2
15603.0,78,2,1.01,3,4,4
15604.0,52,17,26.240000000000002,3,4,4
15605.0,36,67,307.42,2,2,1
15606.0,57,91,326.9699999999999,3,2,1
15607.0,336,13,15.279999999999998,4,4,4
15608.0,28,60,195.33999999999997,2,2,2
15609.0,182,18,93.83999999999999,4,3,3
15610.0,51,6,11.24,3,4,4
15611.0,9,45,258.17999999999995,1,2,2
15612.0,36,6,36.85,2,4,4
15615.0,10,429,1110.37,1,1,1
15618.0,32,49,126.35099999999998,2,2,3
15619.0,10,3,13.25,1,4,4
15620.0,50,104,384.71,2,1,1
15621.0,4,18,40.300000000000004,1,3,4
15622.0,3,214,944.23,1,1,1
15623.0,141,19,81.52000000000001,3,3,3
15624.0,116,34,124.31,3,3,3
15625.0,100,68,109.51,3,2,3
15626.0,74,49,80.7,3,2,3
15628.0,4,157,358.36,1,1,1
15630.0,45,61,175.58000000000007,2,2,2
15632.0,15,177,486.02,1,1,1
15634.0,17,15,55.900000000000006,2,4,3
15636.0,89,25,79.28,3,3,3
15637.0,52,15,45.400000000000006,3,4,4
15638.0,301,2,9.75,4,4,4
15639.0,134,25,107.71,3,3,3
15640.0,4,486,1361.04,1,1,1
15641.0,105,119,227.23999999999998,3,1,2
15643.0,179,36,208.24,4,3,2
15644.0,166,232,416.28999999999996,4,1,1
15645.0,18,52,153.53999999999996,2,2,2
15646.0,157,36,105.75000000000001,4,3,3
15648.0,204,27,123.5,4,3,3
15649.0,336,2,8.5,4,4,4
15651.0,36,32,69.07000000000001,2,3,3
15652.0,91,21,80.92,3,3,3
15653.0,92,6,5.4399999999999995,3,4,4
15654.0,9,21,64.49000000000001,1,3,3
15655.0,233,37,134.78,4,3,2
15656.0,45,47,207.32999999999996,2,2,2
15657.0,22,1,1.25,2,4,4
15658.0,190,56,358.05,4,2,1
15659.0,43,11,60.050000000000004,2,4,3
15660.0,25,94,221.83,2,2,2
15661.0,317,5,4.55,4,4,4
15663.0,106,9,22.59,3,4,4
15664.0,50,19,74.61,2,3,3
15665.0,168,115,260.87999999999994,4,1,2
15667.0,39,13,20.220000000000002,2,4,4
15668.0,217,1,1.06,4,4,4
15669.0,40,35,111.40000000000002,2,3,3
15670.0,296,12,37.800000000000004,4,4,4
15671.0,18,81,205.76,2,2,2
15673.0,88,138,384.03999999999996,3,1,1
15674.0,73,135,1065.22,3,1,1
15675.0,81,21,60.46,3,3,3
15676.0,9,216,706.53,1,1,1
15677.0,49,33,118.21,2,3,3
15678.0,52,12,24.479999999999997,3,4,4
15679.0,24,110,121.48000000000002,2,1,3
15680.0,9,78,188.75999999999996,1,2,2
15681.0,18,67,135.22,2,2,2
15683.0,117,10,21.63,3,4,4
15687.0,8,168,716.81,1,1,1
15689.0,119,9,31.5,3,4,4
15690.0,4,19,12.98,1,3,4
15691.0,252,2,3.8,4,4,4
15692.0,28,12,22.85,2,4,4
15694.0,0,79,372.09000000000003,1,2,1
15695.0,266,22,63.52000000000001,4,3,3
15696.0,33,174,810.6800000000002,2,1,1
15699.0,17,18,111.25999999999999,2,3,3
15700.0,172,89,258.62999999999994,4,2,2
15701.0,2,230,684.52,1,1,1
15703.0,264,5,14.649999999999999,4,4,4
15704.0,140,117,377.55999999999995,3,1,1
15705.0,201,6,36.3,4,4,4
15706.0,59,59,309.28999999999996,3,2,1
15707.0,35,205,464.24,2,1,1
15708.0,40,282,1125.8799999999999,2,1,1
15709.0,283,6,14.49,4,4,4
15712.0,9,53,194.33999999999997,1,2,2
15713.0,143,20,111.38000000000001,3,3,3
15714.0,11,34,106.30000000000001,1,3,3
15716.0,145,117,267.12,4,1,2
15717.0,234,7,17.299999999999997,4,4,4
15719.0,32,932,2048.88,2,1,1
15720.0,24,128,315.6600000000001,2,1,1
15721.0,11,84,174.37000000000003,1,2,2
15722.0,35,70,229.53,2,2,2
15723.0,364,38,100.75000000000001,4,3,3
15724.0,201,12,43.50000000000001,4,4,4
15725.0,15,32,84.84,1,3,3
15727.0,16,301,970.99,1,1,1
15728.0,49,4,16.1,2,4,4
15729.0,198,6,24.5,4,4,4
15730.0,65,73,213.98,3,2,2
15732.0,212,14,26.46999999999999,4,4,4
15733.0,282,10,43.5,4,4,4
15734.0,114,26,125.94,3,3,3
15737.0,14,79,311.6799999999999,1,2,1
15738.0,18,176,372.82,2,1,1
15739.0,66,8,20.189999999999998,3,4,4
15740.0,49,9,22.25,2,4,4
15743.0,16,86,403.67999999999995,1,2,1
15744.0,77,3,0.8699999999999999,3,4,4
15745.0,8,65,277.59000000000003,1,2,2
15746.0,134,29,41.830000000000005,3,3,4
15747.0,12,90,223.35999999999996,1,2,2
15748.0,40,20,73.51,2,3,3
15749.0,235,15,46.24000000000001,4,4,4
15750.0,2,293,715.26,1,1,1
15752.0,39,406,715.7,2,1,1
15753.0,304,1,0.55,4,4,4
15754.0,50,29,77.72,2,3,3
15755.0,1,149,474.79999999999995,1,1,1
15756.0,61,191,470.68000000000006,3,1,1
15757.0,65,45,122.83,3,2,3
15758.0,24,9,39.849999999999994,2,4,4
15759.0,218,7,36.22,4,4,4
15762.0,65,37,148.06999999999994,3,3,2
15763.0,31,63,431.71999999999997,2,2,1
15764.0,81,188,532.9000000000001,3,1,1
15766.0,64,11,35.29,3,4,4
15768.0,115,28,253.28,3,3,2
15769.0,7,147,300.66999999999996,1,1,1
15773.0,5,10,13.34,1,4,4
15774.0,68,25,120.05,3,3,3
15775.0,245,7,17.3,4,4,4
15776.0,133,18,75.30999999999999,3,3,3
15777.0,241,22,88.78999999999998,4,3,3
15780.0,183,29,120.57000000000002,4,3,3
15781.0,25,21,85.3,2,3,3
15782.0,9,44,283.71,1,2,2
15783.0,10,14,48.11000000000001,1,4,4
15785.0,29,87,282.74,2,2,2
15786.0,43,279,787.8800000000001,2,1,1
15787.0,26,200,431.14,2,1,1
15789.0,358,25,24.96,4,3,4
15790.0,10,34,117.75000000000001,1,3,3
15791.0,43,76,252.47000000000003,2,2,2
15793.0,9,13,53.82,1,4,3
15795.0,149,42,128.44,4,2,3
15796.0,1,134,561.0,1,1,1
15797.0,113,8,33.85,3,4,4
15799.0,75,98,222.21,3,2,2
15800.0,107,117,321.57,3,1,1
15801.0,46,69,210.59999999999997,2,2,2
15802.0,142,3,1354.26,3,4,1
15803.0,51,8,13.99,3,4,4
15804.0,0,274,1121.76,1,1,1
15805.0,23,305,841.62,2,1,1
15806.0,46,31,62.13,2,3,3
15807.0,50,48,123.9,2,2,3
15808.0,306,197,723.15,4,1,1
15809.0,35,43,176.66,2,2,2
15810.0,78,112,299.47999999999996,3,1,1
15811.0,17,139,491.75999999999993,2,1,1
15812.0,107,41,207.12000000000003,3,3,2
15813.0,207,40,151.0,4,3,2
15814.0,3,74,250.71,1,2,2
15815.0,63,49,105.86,3,2,3
15819.0,49,123,246.20000000000002,2,1,2
15820.0,319,17,38.24,4,4,4
15821.0,44,62,229.17999999999998,2,2,2
15822.0,3,33,111.19,1,3,3
15823.0,337,17,85.19,4,4,3
15825.0,172,20,176.79,4,3,2
15826.0,51,69,223.19,3,2,2
15827.0,73,134,629.8700000000001,3,1,1
15829.0,99,51,53.69,3,2,3
15830.0,29,41,122.83999999999999,2,3,3
15831.0,58,67,183.88,3,2,2
15832.0,254,54,124.74999999999999,4,2,3
15834.0,70,272,1241.27,3,1,1
15835.0,44,50,153.64999999999998,2,2,2
15836.0,45,12,112.34000000000002,2,4,3
15837.0,64,24,98.19,3,3,3
15838.0,11,169,335.86,1,1,1
15839.0,25,65,148.81,2,2,2
15840.0,58,28,57.9,3,3,3
15841.0,64,50,69.92,3,2,3
15843.0,303,8,57.15,4,4,3
15844.0,46,11,19.730000000000004,2,4,4
15845.0,17,140,390.21,2,1,1
15847.0,38,22,73.69999999999999,2,3,3
15850.0,19,93,147.72,2,2,2
15852.0,186,22,73.81,4,3,3
15853.0,51,30,44.080000000000005,3,3,4
15854.0,4,138,409.81,1,1,1
15855.0,136,80,150.88,3,2,2
15856.0,4,636,1151.85,1,1,1
15857.0,18,14,13.200000000000003,2,4,4
15858.0,15,188,433.15999999999997,1,1,1
15860.0,40,139,476.35999999999996,2,1,1
15861.0,12,541,1175.99,1,1,1
15862.0,8,147,402.47,1,1,1
15863.0,25,18,66.76,2,3,3
15864.0,22,24,67.84,2,3,3
15865.0,40,40,224.44,2,3,2
15866.0,101,43,155.61,3,2,2
15867.0,5,461,1586.96,1,1,1
15869.0,277,15,32.13,4,4,4
15870.0,32,74,134.28999999999996,2,2,2
15872.0,14,108,225.71,1,1,2
15874.0,63,137,759.6299999999998,3,1,1
15877.0,1,128,239.35000000000002,1,1,2
15880.0,369,97,214.87,4,2,2
15881.0,312,32,103.44,4,3,3
15882.0,198,24,45.980000000000004,4,3,4
15883.0,2,49,144.78000000000003,1,2,2
15885.0,92,18,102.35,3,3,3
15886.0,60,12,35.97,3,4,4
15888.0,79,14,32.95,3,4,4
15889.0,156,85,243.22,4,2,2
15891.0,226,60,163.33999999999997,4,2,2
15894.0,253,37,77.19000000000001,4,3,3
15895.0,149,11,21.83,4,4,4
15897.0,194,22,47.05,4,3,4
15898.0,1,85,284.9,1,2,2
15899.0,368,4,16.5,4,4,4
15900.0,23,47,92.27,2,2,3
15901.0,16,111,231.40000000000006,1,1,2
15903.0,9,75,166.56,1,2,2
15904.0,8,30,88.60000000000001,1,3,3
15906.0,19,151,515.11,2,1,1
15907.0,3,226,576.4100000000001,1,1,1
15909.0,173,7,13.02,4,4,4
15910.0,0,266,482.3500000000001,1,1,1
15912.0,178,19,39.82,4,3,4
15916.0,16,156,589.36,1,1,1
15917.0,247,12,61.80000000000001,4,4,3
15918.0,190,40,100.57,4,3,3
15919.0,19,122,310.6,2,1,1
15920.0,154,60,129.55999999999997,4,2,2
15921.0,172,24,91.43,4,3,3
15922.0,372,12,51.45,4,4,4
15923.0,372,21,59.11,4,3,3
15925.0,194,12,34.75000000000001,4,4,4
15930.0,67,21,84.48000000000002,3,3,3
15932.0,4,119,184.74999999999991,1,1,2
15933.0,21,74,158.04,2,2,2
15935.0,239,12,327.53999999999996,4,4,1
15937.0,64,7,16.599999999999998,3,4,4
15938.0,112,18,41.769999999999996,3,3,4
15939.0,89,77,140.62999999999997,3,2,2
15940.0,311,2,12.95,4,4,4
15942.0,133,14,37.21,3,4,4
15944.0,276,6,30.5,4,4,4
15945.0,365,2,5.5,4,4,4
15947.0,82,29,116.64000000000001,3,3,3
15948.0,8,60,151.29,1,2,2
15949.0,16,19,34.67,1,3,4
15950.0,1,102,364.55,1,1,1
15951.0,1,43,170.63,1,2,2
15952.0,33,84,275.5,2,2,2
15953.0,15,102,287.59,1,1,2
15955.0,24,185,530.0699999999999,2,1,1
15957.0,31,42,117.09,2,2,3
15958.0,74,7,27.89,3,4,4
15963.0,19,28,67.48,2,3,3
15965.0,17,111,256.25999999999993,2,1,2
15967.0,23,80,223.93,2,2,2
15969.0,2,21,162.45,1,3,2
15970.0,303,11,28.599999999999998,4,4,4
15971.0,17,35,81.39,2,3,3
15973.0,235,6,39.61,4,4,4
15974.0,39,177,498.34000000000003,2,1,1
15975.0,84,24,51.44,3,3,4
15976.0,165,96,232.65,4,2,2
15977.0,17,65,194.96,2,2,2
15978.0,77,49,96.18,3,2,3
15980.0,88,43,89.11999999999999,3,2,3
